timestamp,co_m,eth_m,voc_m,no2,c2h50h_gm,voc_gm,co_gm
1689020260292.8618,23.476680024398203,29.324816335270263,8.813891443350816,0.7348063766437125,0.8027017360396528,0.43639708644286795,0.04743322247951024
1770935062944.3381,22.435914141097676,27.29909347649838,8.069592700454585,0.7331315198179095,0.7849056464216878,0.4357982737771961,0.046232290986049966
1796052329791.6917,22.05228503405492,29.409672397826714,8.583425439287769,0.7064683093270383,0.8033432317510745,0.43271579116303,0.045829968615352074
1748124865735.7292,22.366580373370148,28.178957710542,8.505946981069338,0.7163205798220934,0.8163306479875866,0.4339870312620248,0.047604427240434836
1747383074932.491,23.281185668731673,30.01215826758558,8.6696611554602,0.7196822370412781,0.8010605906231895,0.4380413272625957,0.04699024564676496
1811345786513.5237,23.712478380729006,29.499487402411127,8.681762048849157,0.7344078421615368,0.8174300566744651,0.4475888024956202,0.04782119895960205
1747646141249.3276,23.265389932406926,29.878206122363576,9.024928796499111,0.7384302729894693,0.7761623537722665,0.4132569372291612,0.045695425977451264
1804931343693.4211,22.183110693206867,29.424686372627164,8.892844830715358,0.7250915813156743,0.7921065408283581,0.4242169822033429,0.045445444383576096
1770027368039.6924,23.111591072715775,30.619843824229196,8.751914007634872,0.7599690954305928,0.8017874036343705,0.43105807661611145,0.047667009696526846
1746909114591.3193,22.870446224511394,29.59763184925891,8.721267688441907,0.7451195311849753,0.7955464793649891,0.44144995063176456,0.04559841803449167
1792325502404.5164,23.06956136014039,28.888028739154937,8.629596365163819,0.7212187547217883,0.7928613630546244,0.4214655141800823,0.04530442916742343
1767571289451.0405,23.515213918735896,32.605953966817125,9.274267889563559,0.7156877511471135,0.8189217231987269,0.4298313913259519,0.04841085877596801
1778820999621.5596,22.918793035324956,31.082869986926298,8.73383938390763,0.7434444335223485,0.7786852924495374,0.43292757879646476,0.047581245265782876
1837311622511.7952,25.059790794085167,30.84714031392098,9.072986057389173,0.7590551559310054,0.7954681937238149,0.43940159909850657,0.04942193540727323
1751295179324.009,24.705653154596472,30.481656465861743,8.907355135553221,0.7460865955504683,0.7605819968017591,0.4343533801002121,0.048880417575695854
1767962155776.8757,24.61077736705031,30.888359501482253,9.081557349801061,0.7518515873507354,0.7862105319979199,0.4441007222300775,0.048257235063316244
1743081262265.1628,24.139977628573106,31.980102007528206,9.37626527256484,0.7377658224030893,0.7891877072212425,0.43437610676745403,0.04789461163055117
1740860876525.26,22.03341581380981,27.367618707972383,8.269576865855363,0.7539320379791742,0.7901972442509211,0.4205076489378472,0.04668892977134194
1724744898152.0444,24.02641745775703,31.927955416204338,9.445083983260496,0.7656293125411773,0.7888438580298441,0.43513249130225207,0.04898648482091659
1775365634410.9548,23.381037377356275,30.28325429224845,9.115549430833216,0.7652740276222743,0.8123136330549543,0.4383676501464751,0.045472461686389055
1821950980461.4146,24.225337977792833,31.581957955322945,9.554414988854026,0.7383154957236964,0.8072507839201215,0.43455059776844984,0.048103748694982865
1751976684863.2292,24.16389156208557,32.54434823617065,9.530902849564605,0.7472492628579379,0.804198181147798,0.42933612071178323,0.04829416577579839
1706984783373.8489,24.012310945749253,32.17622598748718,9.292422520708902,0.7507719620793786,0.7956211927745378,0.4241257422669646,0.04694589618381513
1774664524377.2761,23.996589584926028,30.939343734606087,9.331991410706259,0.7511209481722725,0.7708782656870524,0.4290691298948083,0.047670020042363544
1816272873874.2747,24.770898817335162,31.41496479728482,9.40453685011936,0.7709828661571352,0.7849545372076698,0.4268944911389069,0.04842212411278627
1737414506410.1516,24.827950205520903,32.95458374537809,9.623059524598213,0.7617806595867869,0.8184913815827871,0.4305841594966781,0.047861438590843214
1693301239842.3525,24.926055478152737,33.13688589760941,9.112030051726691,0.7389225743896499,0.7831726849242954,0.4320842956325248,0.04824244531422975
1792778749118.1758,23.781873476286343,31.528572563712192,9.196164164382438,0.7415229666063066,0.7815538631628326,0.43052339867460987,0.048022126545043974
1786759306520.0515,25.165094904203,33.00265337951043,9.506097907917763,0.7636870209181277,0.8155471826001768,0.4286184411128504,0.04722670865819876
1743123635474.0305,24.816043810050825,32.72198847537084,9.54108071955663,0.7714214909346266,0.8265663684443912,0.4290595363702561,0.048228232150822795
1760179653146.1501,23.825302080117957,31.12672998454338,9.269626719297099,0.7897351751368041,0.7759590229370924,0.45079672522425696,0.04854448916999669
1733185297192.585,24.747043107550674,31.9037363988454,9.34722398331394,0.7341662514377756,0.774081333775789,0.42994328448581254,0.046259842291967654
1791876569336.0493,24.44365628891362,31.188423891922792,9.402470018868375,0.7770898098856343,0.7915129744381952,0.44276878709990647,0.04818881865029274
1824364268376.819,24.2280678017819,32.12226546836576,9.095423315968091,0.7731116043842724,0.7872020354747683,0.43117078679909826,0.047907393040877905
