timestamp,co_m,eth_m,voc_m,no2,c2h50h_gm,voc_gm,co_gm
1685129740564.6497,42.61722977635941,73.64187239291873,19.364226849715383,0.9026923693867646,0.6402072653730883,0.7450545829346668,0.5353438847693638
1792323031403.2417,43.40534840093667,74.44555952960702,20.760602119967224,0.8954669300191785,0.6852697102379386,0.7918911634316896,0.5372340689794743
1870855122484.897,46.384128660228484,67.73517569158165,20.362697844866407,0.848154960628417,0.7280008088542104,0.8534984412842858,0.5514149710417539
1740094567160.7356,48.308274868985606,73.10177238373802,20.194581003413678,0.9416083664669914,0.6703180348905002,0.7932025271255009,0.5975834596676362
1709581453539.9275,44.238832319494904,73.56695917105573,19.745017693421858,0.8703394869631791,0.6528855710409639,0.821751882018376,0.5296282862628395
1732747391893.1309,50.871407419197745,75.27731089838906,19.415450165813084,0.8769211097728133,0.6790038955947362,0.8451800990086341,0.5423618345290395
1761009461051.147,46.840056569071834,75.93091510479185,21.500495665798937,1.0060791037493153,0.6460899689949315,0.8200227517001947,0.5675051114572329
1740179918462.787,53.37237154252927,82.3027924867,21.88624024292229,0.8966787413819599,0.7211651853518091,0.7868872323145302,0.5537177937217942
1713253784160.2422,51.700692251519996,86.87969824350338,24.319744531813505,0.8784045540218958,0.7209125430750228,0.7805252669499959,0.5880975900081653
1681592197988.734,57.06959637139395,104.06145059273769,22.077117404564913,0.8913011610354479,0.6673655227909641,0.7900710761174087,0.5633512408088334
1782054935728.6482,50.168368321848845,97.45125922931886,22.825610948460362,0.9091751287972214,0.7067253080050642,0.7807785399781929,0.5774789738725743
1723534432705.1626,54.94746098222907,94.89157247515138,24.527728396187864,0.9291984058916984,0.6418606553746229,0.8304618266997128,0.5644659327638865
1663471123368.9343,53.85901751267896,101.18676926355157,25.5132918106608,0.8826429598262903,0.6745929124896174,0.8608719553227405,0.5723799723755374
1819816455285.8596,58.91980037527135,100.28685272535337,23.201548191190273,0.9460329814983637,0.7198960263713656,0.824193434029262,0.5957472133742818
1692605030025.7937,52.00783130199713,103.2146980274148,25.29006744659822,0.8924495879398534,0.7239852891411472,0.8776549704385445,0.5998432760730366
1758762911379.7266,58.787723045272244,97.69088184320297,27.05270887487922,0.9948066094253503,0.6773606095005069,0.8452967625231093,0.5952045825899795
1799926319145.6057,62.892059886681544,102.03237887019333,24.51553166489878,0.9001456533967038,0.7425981754492494,0.86972830050406,0.5875613590756448
1795172260641.2395,59.57964839465434,95.79572863176716,24.373123937816743,0.8888404972855836,0.7149828914407773,0.8135321175659631,0.6201387723284137
1855780078098.4807,58.28693604269625,104.3719824861582,26.35783435521921,0.9080182065879855,0.6876353974050671,0.8443451532235337,0.6157322136947866
1787498233286.6934,60.45245670155906,98.87716993540141,25.477539874160154,0.9544713817768677,0.6002019883501998,0.858689513753577,0.6194108010910878
1736373563885.0742,59.0163647845401,107.63984647606375,24.914680855254108,0.8909220244192027,0.6717393934240512,0.8195531323399233,0.5940803773917863
1760389614804.453,58.45269317573129,99.46629244051876,26.35064720047107,0.9373509781415564,0.722920646103205,0.8347867745945967,0.6003551746120692
1697938769297.8245,55.23033378343459,97.15959490276731,24.844032173561448,0.9752153448911657,0.7276899191797925,0.7948568133069143,0.6306762287943218
1757372570842.4028,60.3559455980391,105.46782311771669,27.597209081589003,0.8911002570448294,0.6772723731195679,0.8183506034580995,0.583942402489166
1805475454969.234,61.2116338600259,97.02687132203322,26.517747146128862,0.9731679248829362,0.6422074600466531,0.8165971794184674,0.5858632834704958
1829822744611.605,60.971803838407,104.90634459160347,25.82245599119605,0.8814340305217186,0.7061715783324117,0.8645566869306934,0.5803930506138953
1647319283534.4558,57.28042329937732,108.46520002778362,25.63065650846638,1.029023447944706,0.7159098466985082,0.7995623859772193,0.646966685924549
1799270423887.816,56.233245181535054,110.66431167929925,27.44583251979969,0.9128031199275813,0.7105482614254188,0.9053260969084636,0.6147766790649828
1743265530053.6226,59.60223743108723,101.93832641712024,26.728260879281184,0.8628437154159053,0.6837668963629134,0.8628347918771817,0.5710025461693019
1934270254779.1685,61.22657865957487,104.16328404238077,27.07322307649482,0.9079402588354286,0.6379288491929078,0.8564295408349936,0.6314628408036904
1874694564255.999,58.96805786259,102.03686874224994,24.503790284852467,0.9399911837150563,0.6838234039701836,0.8613231648226399,0.6289969452965188
1719541943680.6516,61.84758139510423,113.17979248759377,27.977665413223164,0.9089088659313848,0.6588460782914398,0.8348698129715064,0.6054499712895985
1699597300861.0251,63.289720407998274,101.66820685390405,26.0886986302131,0.9806730214148399,0.7159890606514591,0.8469905522412641,0.6281279875101783
1648333517088.2822,59.11790913351342,104.59768200645242,25.455716185987566,0.9081090872751867,0.6704688717739432,0.9254909107107634,0.5824676619280903
1789913440859.7732,62.59925689735655,96.26327644027657,25.725733339380756,0.9369248018133761,0.6560061692788883,0.8872560024313384,0.6254967461097651
1755178156153.9788,58.63052716073949,102.10456745268344,26.09057696402587,0.8901425447489608,0.7318732664877732,0.8780488362551188,0.6420288042790089
1801979504577.6228,62.46070163681651,103.48604652212386,27.497369934419098,0.9169074177022096,0.7067426201948005,0.9382531147811719,0.6213217379959026
1763711470581.381,53.373460791558024,99.01229243691492,24.087964129341152,0.9324231462065291,0.6783868401677299,0.8443171561270089,0.6458355364564464
1642058785966.7969,59.592167236705606,102.87939812010625,28.445200397611014,0.8695109333669815,0.6918021524511755,0.8635531772912187,0.6635033717875446
1708760627201.6714,57.91646072031631,105.88192854951899,26.33048430007949,0.8998745425345834,0.6871720547372796,0.8113015073216483,0.6699716509162102
1673145393927.9624,61.54445848409763,94.8459867401186,26.693103731467342,0.9348751600825098,0.7399742282590978,0.8295615016934939,0.6738849367860135
1777762776391.7703,59.513855121100896,95.98855081735296,25.875276612149264,0.911446393589802,0.6628407664901224,0.9093607751035673,0.646476924172209
1741575918353.8574,57.49207393545386,106.51141468538859,23.85014416597718,0.9187601255249354,0.6934646368995271,0.8747211873324552,0.6442221831155607
1743579422782.9285,62.781605406161276,100.21471198495243,25.25718153343604,0.8724114246143242,0.6621678969393874,0.8852774240394052,0.642583284425056
1741716907188.0454,62.35611390605012,101.84211515964542,26.421285026196234,0.8786934596035109,0.710084143206523,0.8048395023514204,0.6206606479191616
1903786013798.7861,57.50797586265022,100.77448666947043,27.508496030905565,0.9336785947718245,0.6628871087646142,0.9104353913690142,0.5972109527826973
1815971137438.6094,60.81146418154006,101.36576459310778,26.560477341119896,0.8172697117151388,0.7034250826778301,0.8801415929479268,0.6298463627473092
1845883577944.99,60.81752022235457,93.79693023455887,24.772895301255197,0.900482785045312,0.7078266960805428,0.863408315592933,0.6528193594080336
1912253944687.4873,60.34351462870416,98.69099794948309,24.453472735008106,0.9107489257746204,0.6726976969068377,0.895382505682878,0.6413370802293582
1674481479239.7852,60.85817119217377,106.12292508904069,26.00786922912062,0.8360387832692658,0.7409614681549243,0.8321840089918207,0.6576430735812917
1803183071252.8228,61.26230926859818,102.95747900900092,24.145172756062706,0.8097337981503022,0.6456821765385096,0.85766035666864,0.6454680140345219
1762042416556.75,60.55727914500872,97.95412676201953,27.52219764353102,0.8931173734473752,0.6491409395725104,0.9242724588575197,0.6887181668344929
1948566488101.7776,61.24888017369995,95.14329079440775,24.85900479868557,0.9107135120724384,0.6693500542674057,0.8621246927689763,0.6294885088172905
1761073196846.5867,54.69782846526744,99.24095987841773,25.683433478619552,0.8733460214959148,0.696322939932948,0.9301915095936141,0.632039899020442
1698442891676.0728,59.583564366367234,100.12756765579363,26.51508675085915,0.9033118729783451,0.7398236761879119,0.911290012668533,0.6521080449608643
1803398057025.5757,57.545884828768344,108.00208043204026,28.021711625711422,0.9084788215745074,0.6596016203752043,0.8732258010745455,0.6506624282814331
1761303193968.4653,59.81075314904464,97.74067020089109,23.001150472193885,0.9291009029203916,0.6515206187790141,0.9372839877323211,0.648689987521762
1844269091264.5286,60.91231073150348,99.2795896586557,25.210031450197544,0.8998078830518283,0.6536633333602438,0.8644169447162151,0.6461728466743389
1751655806475.1062,61.75064535621629,100.5715248477475,25.90241433265614,0.8988358973409976,0.689428687260416,0.8866155367966755,0.667283216225159
1722106892408.0212,55.077889577667825,101.5683993028682,24.250848003953607,0.9130526429383085,0.6894137619222741,0.8926067524573628,0.6176722218014825
1733796638112.95,57.21557962801506,95.72420516886453,25.31858850284876,0.9314580662182327,0.6772782114056377,0.9345675955841364,0.6436853114002145
1609567671754.5137,57.564642222660666,93.25541550907631,25.934848675456777,0.9010255093803426,0.673977360302643,0.8659004832834216,0.6750326319583655
1734778673437.679,59.24734859644236,107.40652203170853,25.939516232919406,0.9418710330736455,0.7181408204589378,0.879548048417321,0.6847806173842103
1735172453473.5928,58.28139240102294,109.30673073122158,25.306485525639026,0.9165914510040012,0.6430585752863112,0.9211723029638926,0.6476496809667152
1775587153549.7722,58.519426794660994,95.75932669590026,21.44546203210273,0.9417624716866334,0.6757337386007753,0.8814555161108215,0.7139240624759052
1795190071936.2002,57.689125322623894,103.72170752266095,26.816385528878524,0.9419781770210446,0.6730113230955064,0.9960949902463402,0.6848510656065632
1789706233884.0005,60.43754593980572,97.88695801785178,24.839261110148694,0.9491148243490782,0.6680362167171354,0.9231690801905271,0.6268039392850389
1745682938265.8398,62.53943296589551,105.82510939291394,25.444397823905167,0.9236198623924039,0.7011544907707142,0.8502875551390855,0.6267169108438889
1680296161245.0896,61.27475331568971,102.97426450904118,23.897904641639162,0.9036510660845086,0.668825721567995,0.8333427128417298,0.648812060194232
1837985204273.807,58.03450889667431,102.8103979420192,25.63059652173298,0.8923977231452077,0.6725371514640842,0.8886989225325838,0.6946518991786556
1816258972692.9866,61.183729413298856,92.47654059452964,28.20348223707296,0.9566565230032036,0.7098643031645118,0.9007471750913655,0.6564776074872503
1866352146443.8857,58.276901656434845,107.6020771320125,25.692034797580895,0.9286075157181467,0.6822320106505532,0.9284675916229337,0.6161940167551064
1808222987705.6226,61.89419531083212,99.9328289510388,27.423821088691607,0.9643476741851129,0.651694540726371,0.9246344302924719,0.648961116708664
1723941481866.3682,59.34799884737441,93.91756092793663,25.77482873633571,0.915479293849937,0.6543282708289249,0.8420840760514045,0.6646973202417462
1754040083140.1543,56.418035792157376,101.31779576768749,24.46837551755422,0.8342207121243825,0.680417149677944,0.9048571194508509,0.6459362372043262
1739560027300.3237,62.40638070279358,100.33951892077043,25.415890525570592,0.8619355270805371,0.6839991301168908,0.9086034697876616,0.6603522937208409
